id,WKT,mgo,al2o3,sio2,cao,tio2,feo,potassium,thorium,uranium
131,"POLYGON ((9.0 -62.5, 18.0 -62.5, 18.0 -57.5, 9.0 -57.5, 9.0 -62.5))",5.570000,28.504000,42.420000,15.848000,0.180950,4.908300,338.9400,0.6472,0.1757
132,"POLYGON ((18.0 -62.5, 27.0 -62.5, 27.0 -57.5, 18.0 -57.5, 18.0 -62.5))",5.389800,29.013000,41.694000,16.443000,0.476560,4.663200,363.2700,0.6072,0.1648
133,"POLYGON ((27.0 -62.5, 36.0 -62.5, 36.0 -57.5, 27.0 -57.5, 27.0 -62.5))",7.319500,30.838000,41.487000,14.851000,0.378180,4.170300,299.6400,0.5050,0.1369
134,"POLYGON ((36.0 -62.5, 45.0 -62.5, 45.0 -57.5, 36.0 -57.5, 36.0 -62.5))",8.066300,32.068000,42.760000,13.864000,0.159610,3.843700,190.4200,0.3617,0.0978
135,"POLYGON ((45.0 -62.5, 54.0 -62.5, 54.0 -57.5, 45.0 -57.5, 45.0 -62.5))",8.199000,28.488000,41.836000,14.896000,0.242130,4.884000,210.8700,0.5932,0.1609
136,"POLYGON ((54.0 -62.5, 63.0 -62.5, 63.0 -57.5, 54.0 -57.5, 54.0 -62.5))",7.440100,30.821000,42.573000,14.971000,0.286360,4.014400,129.0600,0.4095,0.1108
137,"POLYGON ((63.0 -62.5, 72.0 -62.5, 72.0 -57.5, 63.0 -57.5, 63.0 -62.5))",5.273700,29.627000,43.864000,15.042000,0.573260,4.295000,107.9300,0.4733,0.1282
138,"POLYGON ((72.0 -62.5, 81.0 -62.5, 81.0 -57.5, 72.0 -57.5, 72.0 -62.5))",5.571900,23.671000,44.998000,16.599000,0.713360,6.241300,231.3500,0.5314,0.1441
139,"POLYGON ((81.0 -62.5, 90.0 -62.5, 90.0 -57.5, 81.0 -57.5, 81.0 -62.5))",6.623300,23.082000,44.010000,17.362000,0.696290,7.550400,271.2500,0.5417,0.1469
140,"POLYGON ((90.0 -62.5, 99.0 -62.5, 99.0 -57.5, 90.0 -57.5, 90.0 -62.5))",6.059100,23.883000,44.973000,15.938000,0.317970,6.984400,260.7100,0.6925,0.1880
141,"POLYGON ((99.0 -62.5, 108.0 -62.5, 108.0 -57.5, 99.0 -57.5, 99.0 -62.5))",6.002900,27.040000,44.897000,14.579000,0.551520,6.096300,306.7700,0.5193,0.1408
142,"POLYGON ((108.0 -62.5, 117.0 -62.5, 117.0 -57.5, 108.0 -57.5, 108.0 -62.5))",4.399500,23.582000,47.050000,17.374000,0.565780,5.607700,350.5800,0.6474,0.1757
143,"POLYGON ((117.0 -62.5, 126.0 -62.5, 126.0 -57.5, 117.0 -57.5, 117.0 -62.5))",5.500300,31.878000,41.833000,16.960000,0.000000,4.508600,350.0900,0.5534,0.1501
144,"POLYGON ((126.0 -62.5, 135.0 -62.5, 135.0 -57.5, 126.0 -57.5, 126.0 -62.5))",4.633600,30.522000,41.469000,17.745000,0.265680,4.735400,457.0000,0.8024,0.2180
145,"POLYGON ((135.0 -62.5, 144.0 -62.5, 144.0 -57.5, 135.0 -57.5, 135.0 -62.5))",4.971500,27.948000,43.551000,17.963000,0.316300,4.846200,482.9000,1.1660,0.3173
146,"POLYGON ((144.0 -62.5, 153.0 -62.5, 153.0 -57.5, 144.0 -57.5, 144.0 -62.5))",7.623300,26.025000,44.368000,16.210000,0.306840,5.984100,675.6600,1.4390,0.3918
147,"POLYGON ((153.0 -62.5, 162.0 -62.5, 162.0 -57.5, 153.0 -57.5, 153.0 -62.5))",7.707100,24.935000,42.817000,16.565000,0.516070,7.589000,923.5600,1.8865,0.5140
148,"POLYGON ((162.0 -62.5, 171.0 -62.5, 171.0 -57.5, 162.0 -57.5, 162.0 -62.5))",7.741500,23.636000,42.274000,15.962000,0.219830,9.226500,1050.7000,2.2529,0.6140
149,"POLYGON ((171.0 -62.5, 180.0 -62.5, 180.0 -57.5, 171.0 -57.5, 171.0 -62.5))",9.335500,22.756000,46.236000,13.532000,0.105360,8.873000,883.8100,2.3040,0.6280
150,"POLYGON ((-180.0 -57.5, -172.0 -57.5, -172.0 -52.5, -180.0 -52.5, -180.0 -57.5))",8.968900,19.759000,46.353000,13.865000,0.428100,9.662600,703.9600,1.7838,0.4860
151,"POLYGON ((-172.0 -57.5, -164.0 -57.5, -164.0 -52.5, -172.0 -52.5, -172.0 -57.5))",8.545600,20.328000,46.647000,13.368000,1.000900,9.013900,734.6800,1.2744,0.3469
152,"POLYGON ((-164.0 -57.5, -156.0 -57.5, -156.0 -52.5, -164.0 -52.5, -164.0 -57.5))",7.175900,20.529000,43.800000,15.029000,1.142900,9.875600,567.7900,1.3926,0.3792
153,"POLYGON ((-156.0 -57.5, -148.0 -57.5, -148.0 -52.5, -156.0 -52.5, -156.0 -57.5))",7.541800,13.659000,49.859000,15.851000,0.342800,10.858000,687.4300,1.3790,0.3755
154,"POLYGON ((-148.0 -57.5, -140.0 -57.5, -140.0 -52.5, -148.0 -52.5, -148.0 -57.5))",6.693600,16.799000,48.100000,16.036000,0.737410,9.456200,759.9100,1.7020,0.4636
155,"POLYGON ((-140.0 -57.5, -132.0 -57.5, -132.0 -52.5, -140.0 -52.5, -140.0 -57.5))",7.816000,23.349000,45.582000,14.971000,0.377750,6.616900,716.0500,1.7718,0.4827
156,"POLYGON ((-132.0 -57.5, -124.0 -57.5, -124.0 -52.5, -132.0 -52.5, -132.0 -57.5))",8.061100,25.074000,42.546000,16.399000,0.291590,5.357400,528.6900,1.3081,0.3561
157,"POLYGON ((-124.0 -57.5, -116.0 -57.5, -116.0 -52.5, -124.0 -52.5, -124.0 -57.5))",6.466900,24.738000,44.350000,15.476000,0.548730,4.693900,278.2900,0.7718,0.2097
158,"POLYGON ((-116.0 -57.5, -108.0 -57.5, -108.0 -52.5, -116.0 -52.5, -116.0 -57.5))",5.029700,27.643000,43.287000,16.037000,0.434600,4.442300,156.1600,0.4956,0.1343
159,"POLYGON ((-108.0 -57.5, -100.0 -57.5, -100.0 -52.5, -108.0 -52.5, -108.0 -57.5))",3.960600,28.397000,43.759000,17.599000,0.154670,4.500200,259.7400,0.3336,0.0901
160,"POLYGON ((-100.0 -57.5, -92.0 -57.5, -92.0 -52.5, -100.0 -52.5, -100.0 -57.5))",4.709700,27.012000,45.287000,15.014000,0.403650,5.178400,230.4500,0.3536,0.0955
161,"POLYGON ((-92.0 -57.5, -84.0 -57.5, -84.0 -52.5, -92.0 -52.5, -92.0 -57.5))",5.626200,24.614000,46.691000,14.949000,0.686230,4.663900,120.5600,0.1537,0.0410
162,"POLYGON ((-84.0 -57.5, -76.0 -57.5, -76.0 -52.5, -84.0 -52.5, -84.0 -57.5))",3.897400,25.578000,46.852000,17.021000,0.392540,4.726800,177.1400,0.0866,0.0226
163,"POLYGON ((-76.0 -57.5, -68.0 -57.5, -68.0 -52.5, -76.0 -52.5, -76.0 -57.5))",3.419500,28.770000,45.432000,16.418000,0.604210,4.152900,91.2410,0.2532,0.0681
164,"POLYGON ((-68.0 -57.5, -60.0 -57.5, -60.0 -52.5, -68.0 -52.5, -68.0 -57.5))",8.054500,25.923000,43.480000,14.794000,0.318890,6.316600,17.6020,0.2819,0.0760
165,"POLYGON ((-60.0 -57.5, -52.0 -57.5, -52.0 -52.5, -60.0 -52.5, -60.0 -57.5))",6.560500,25.912000,43.776000,14.832000,0.671620,6.639200,152.5500,0.4040,0.1093
166,"POLYGON ((-52.0 -57.5, -44.0 -57.5, -44.0 -52.5, -52.0 -52.5, -52.0 -57.5))",5.214400,24.910000,43.800000,16.685000,0.768630,6.933200,254.5700,0.4326,0.1171
167,"POLYGON ((-44.0 -57.5, -36.0 -57.5, -36.0 -52.5, -44.0 -52.5, -44.0 -57.5))",6.408300,24.370000,44.582000,18.014000,0.447490,6.049600,251.7600,0.2831,0.0763
168,"POLYGON ((-36.0 -57.5, -28.0 -57.5, -28.0 -52.5, -36.0 -52.5, -36.0 -57.5))",5.100000,31.188000,44.652000,15.909000,0.291600,4.811500,423.4900,0.6856,0.1862
169,"POLYGON ((-28.0 -57.5, -20.0 -57.5, -20.0 -52.5, -28.0 -52.5, -28.0 -57.5))",5.362600,25.929000,45.360000,16.949000,0.431480,5.144000,427.3600,0.6634,0.1801
170,"POLYGON ((-20.0 -57.5, -12.0 -57.5, -12.0 -52.5, -20.0 -52.5, -20.0 -57.5))",5.986000,24.506000,46.086000,18.283000,0.365030,4.437800,251.3700,0.5286,0.1433
171,"POLYGON ((-12.0 -57.5, -4.0 -57.5, -4.0 -52.5, -12.0 -52.5, -12.0 -57.5))",7.182500,28.858000,43.927000,15.381000,0.354280,3.827700,185.4200,0.6240,0.1694
172,"POLYGON ((-4.0 -57.5, 4.0 -57.5, 4.0 -52.5, -4.0 -52.5, -4.0 -57.5))",4.598200,30.464000,44.050000,14.834000,0.336250,3.941800,400.9800,0.4644,0.1258
173,"POLYGON ((4.0 -57.5, 12.0 -57.5, 12.0 -52.5, 4.0 -52.5, 4.0 -57.5))",6.816700,26.208000,44.749000,14.180000,0.630360,4.706800,331.4700,0.5363,0.1454
174,"POLYGON ((12.0 -57.5, 20.0 -57.5, 20.0 -52.5, 12.0 -52.5, 12.0 -57.5))",7.496400,25.012000,45.051000,14.795000,0.827290,4.492400,172.4500,0.8637,0.2348
175,"POLYGON ((20.0 -57.5, 28.0 -57.5, 28.0 -52.5, 20.0 -52.5, 20.0 -57.5))",4.832900,25.373000,44.755000,17.628000,0.645200,5.113900,316.9600,0.6721,0.1825
176,"POLYGON ((28.0 -57.5, 36.0 -57.5, 36.0 -52.5, 28.0 -52.5, 28.0 -57.5))",7.221900,25.784000,44.725000,15.493000,0.307450,5.628900,336.7600,0.6236,0.1693
177,"POLYGON ((36.0 -57.5, 44.0 -57.5, 44.0 -52.5, 36.0 -52.5, 36.0 -57.5))",7.317700,28.752000,43.145000,15.339000,0.085326,5.396200,314.3300,0.4178,0.1131
178,"POLYGON ((44.0 -57.5, 52.0 -57.5, 52.0 -52.5, 44.0 -52.5, 44.0 -57.5))",5.172700,28.163000,44.412000,15.302000,0.351110,5.061700,247.2300,0.5090,0.1380
179,"POLYGON ((52.0 -57.5, 60.0 -57.5, 60.0 -52.5, 52.0 -52.5, 52.0 -57.5))",5.480600,29.024000,42.320000,16.156000,0.764480,4.876400,203.8800,0.4600,0.1246
180,"POLYGON ((60.0 -57.5, 68.0 -57.5, 68.0 -52.5, 60.0 -52.5, 60.0 -57.5))",7.137800,25.638000,46.106000,15.393000,0.338340,5.029700,234.2300,0.4017,0.1087
181,"POLYGON ((68.0 -57.5, 76.0 -57.5, 76.0 -52.5, 68.0 -52.5, 68.0 -57.5))",8.860400,25.196000,44.374000,14.273000,0.351980,6.396900,142.6600,0.4301,0.1164
182,"POLYGON ((76.0 -57.5, 84.0 -57.5, 84.0 -52.5, 76.0 -52.5, 76.0 -57.5))",8.060000,22.122000,42.239000,16.912000,0.735160,8.171400,190.1800,0.4795,0.1299
183,"POLYGON ((84.0 -57.5, 92.0 -57.5, 92.0 -52.5, 84.0 -52.5, 84.0 -57.5))",7.138400,28.815000,41.925000,15.362000,0.861500,6.317000,250.4000,0.4512,0.1222
184,"POLYGON ((92.0 -57.5, 100.0 -57.5, 100.0 -52.5, 92.0 -52.5, 92.0 -57.5))",5.073800,25.377000,45.751000,16.263000,0.732740,5.936800,349.6700,0.5041,0.1366
185,"POLYGON ((100.0 -57.5, 108.0 -57.5, 108.0 -52.5, 100.0 -52.5, 100.0 -57.5))",5.508400,25.172000,44.952000,15.885000,0.828480,5.703500,266.8000,0.5276,0.1430
186,"POLYGON ((108.0 -57.5, 116.0 -57.5, 116.0 -52.5, 108.0 -52.5, 108.0 -57.5))",4.336900,31.096000,39.945000,15.556000,0.384570,6.037400,431.6200,0.8089,0.2198
187,"POLYGON ((116.0 -57.5, 124.0 -57.5, 124.0 -52.5, 116.0 -52.5, 116.0 -57.5))",5.351300,24.083000,46.461000,17.337000,0.303110,5.256100,379.0300,0.7294,0.1981
188,"POLYGON ((124.0 -57.5, 132.0 -57.5, 132.0 -52.5, 124.0 -52.5, 124.0 -57.5))",4.355300,26.542000,45.790000,17.390000,0.287230,5.098700,433.1500,0.7336,0.1993
189,"POLYGON ((132.0 -57.5, 140.0 -57.5, 140.0 -52.5, 132.0 -52.5, 132.0 -57.5))",6.955200,27.959000,44.768000,16.409000,0.069558,4.100500,483.8200,0.8795,0.2391
190,"POLYGON ((140.0 -57.5, 148.0 -57.5, 148.0 -52.5, 140.0 -52.5, 140.0 -57.5))",7.610500,25.658000,46.698000,16.708000,0.000000,5.351200,627.6900,1.0321,0.2808
191,"POLYGON ((148.0 -57.5, 156.0 -57.5, 156.0 -52.5, 148.0 -52.5, 148.0 -57.5))",8.128300,25.893000,44.789000,15.363000,0.412420,7.116900,847.6100,1.8885,0.5145
192,"POLYGON ((156.0 -57.5, 164.0 -57.5, 164.0 -52.5, 156.0 -52.5, 156.0 -57.5))",7.279100,20.139000,45.487000,17.183000,1.099800,8.090600,898.3000,2.1248,0.5791
193,"POLYGON ((164.0 -57.5, 172.0 -57.5, 172.0 -52.5, 164.0 -52.5, 164.0 -57.5))",6.237600,20.008000,45.657000,16.946000,0.628750,9.769700,1000.8000,2.1415,0.5836
194,"POLYGON ((172.0 -57.5, 180.0 -57.5, 180.0 -52.5, 172.0 -52.5, 172.0 -57.5))",8.993700,19.529000,46.069000,14.745000,0.689430,9.505200,874.5200,1.8513,0.5044
195,"POLYGON ((-180.0 -52.5, -172.5 -52.5, -172.5 -47.5, -180.0 -47.5, -180.0 -52.5))",9.230300,21.811000,43.741000,15.186000,0.976700,8.876500,808.4400,1.9009,0.5180
196,"POLYGON ((-172.5 -52.5, -165.0 -52.5, -165.0 -47.5, -172.5 -47.5, -172.5 -52.5))",8.803800,22.253000,42.384000,15.358000,0.703960,9.862300,672.9800,1.6391,0.4465
197,"POLYGON ((-165.0 -52.5, -157.5 -52.5, -157.5 -47.5, -165.0 -47.5, -165.0 -52.5))",8.002200,17.880000,45.259000,16.854000,1.125400,10.074000,508.9700,1.2282,0.3343
198,"POLYGON ((-157.5 -52.5, -150.0 -52.5, -150.0 -47.5, -157.5 -47.5, -157.5 -52.5))",4.403000,23.176000,46.069000,14.775000,0.761620,9.743000,739.5800,1.0570,0.2875
199,"POLYGON ((-150.0 -52.5, -142.5 -52.5, -142.5 -47.5, -150.0 -47.5, -150.0 -52.5))",6.900700,20.578000,47.431000,16.204000,0.600310,8.574800,453.7800,1.2403,0.3376
200,"POLYGON ((-142.5 -52.5, -135.0 -52.5, -135.0 -47.5, -142.5 -47.5, -142.5 -52.5))",8.462500,25.018000,48.680000,11.547000,0.000000,6.611000,540.2900,1.2785,0.3480
201,"POLYGON ((-135.0 -52.5, -127.5 -52.5, -127.5 -47.5, -135.0 -47.5, -135.0 -52.5))",5.686400,24.110000,46.297000,15.167000,0.409710,5.504300,467.2700,0.9962,0.2710
202,"POLYGON ((-127.5 -52.5, -120.0 -52.5, -120.0 -47.5, -127.5 -47.5, -127.5 -52.5))",5.036500,27.834000,44.974000,15.664000,0.218020,4.056900,403.6200,0.4989,0.1352
203,"POLYGON ((-120.0 -52.5, -112.5 -52.5, -112.5 -47.5, -120.0 -47.5, -120.0 -52.5))",0.973470,27.741000,47.280000,16.394000,0.178360,3.999500,279.3400,0.3406,0.0920
204,"POLYGON ((-112.5 -52.5, -105.0 -52.5, -105.0 -47.5, -112.5 -47.5, -112.5 -52.5))",4.185700,25.174000,47.587000,16.781000,0.385240,4.399200,175.5700,0.0743,0.0193
205,"POLYGON ((-105.0 -52.5, -97.5 -52.5, -97.5 -47.5, -105.0 -47.5, -105.0 -52.5))",4.570200,25.613000,48.471000,14.646000,0.496600,4.404700,207.8500,0.1327,0.0352
206,"POLYGON ((-97.5 -52.5, -90.0 -52.5, -90.0 -47.5, -97.5 -47.5, -97.5 -52.5))",3.448600,23.499000,47.983000,16.212000,0.437430,5.544800,337.9200,0.1743,0.0466
207,"POLYGON ((-90.0 -52.5, -82.5 -52.5, -82.5 -47.5, -90.0 -47.5, -90.0 -52.5))",6.860000,25.740000,45.835000,14.591000,0.358400,5.011300,68.4710,0.1486,0.0396
208,"POLYGON ((-82.5 -52.5, -75.0 -52.5, -75.0 -47.5, -82.5 -47.5, -82.5 -52.5))",4.706600,29.230000,45.947000,14.766000,0.343370,4.784200,95.8170,0.0663,0.0171
209,"POLYGON ((-75.0 -52.5, -67.5 -52.5, -67.5 -47.5, -75.0 -47.5, -75.0 -52.5))",6.901700,26.387000,43.665000,18.278000,0.178280,5.183500,51.7820,0.0714,0.0185
210,"POLYGON ((-67.5 -52.5, -60.0 -52.5, -60.0 -47.5, -67.5 -47.5, -67.5 -52.5))",6.580700,26.751000,44.636000,14.854000,0.621960,5.613000,116.9700,0.2148,0.0576
211,"POLYGON ((-60.0 -52.5, -52.5 -52.5, -52.5 -47.5, -60.0 -47.5, -60.0 -52.5))",6.307100,25.142000,45.724000,15.144000,0.697400,6.979500,140.1800,0.3508,0.0948
212,"POLYGON ((-52.5 -52.5, -45.0 -52.5, -45.0 -47.5, -52.5 -47.5, -52.5 -52.5))",5.876200,22.207000,46.998000,14.509000,1.178500,8.255700,322.3000,0.4042,0.1093
213,"POLYGON ((-45.0 -52.5, -37.5 -52.5, -37.5 -47.5, -45.0 -47.5, -45.0 -52.5))",6.984000,24.805000,45.348000,16.370000,0.720690,6.379000,400.2300,0.5955,0.1616
214,"POLYGON ((-37.5 -52.5, -30.0 -52.5, -30.0 -47.5, -37.5 -47.5, -37.5 -52.5))",7.633800,26.122000,45.076000,17.561000,0.732060,5.368200,324.9500,0.8947,0.2432
215,"POLYGON ((-30.0 -52.5, -22.5 -52.5, -22.5 -47.5, -30.0 -47.5, -30.0 -52.5))",6.886100,27.514000,45.744000,16.122000,0.254570,4.712900,415.2500,0.8786,0.2389
216,"POLYGON ((-22.5 -52.5, -15.0 -52.5, -15.0 -47.5, -22.5 -47.5, -22.5 -52.5))",7.596900,26.228000,43.043000,18.038000,0.069849,4.456100,291.1700,0.7669,0.2084
217,"POLYGON ((-15.0 -52.5, -7.5 -52.5, -7.5 -47.5, -15.0 -47.5, -15.0 -52.5))",4.809000,24.022000,45.640000,17.006000,0.512030,4.870700,336.2100,0.7161,0.1945
218,"POLYGON ((-7.5 -52.5, 0.0 -52.5, 0.0 -47.5, -7.5 -47.5, -7.5 -52.5))",8.036200,26.345000,42.525000,15.773000,0.523660,4.555600,207.8600,0.5419,0.1469
219,"POLYGON ((0.0 -52.5, 7.5 -52.5, 7.5 -47.5, 0.0 -47.5, 0.0 -52.5))",5.360200,24.290000,44.596000,17.022000,0.444840,5.604500,386.5600,0.6072,0.1648
220,"POLYGON ((7.5 -52.5, 15.0 -52.5, 15.0 -47.5, 7.5 -47.5, 7.5 -52.5))",7.712300,23.455000,44.398000,16.847000,0.282630,5.266400,444.8900,0.8460,0.2300
221,"POLYGON ((15.0 -52.5, 22.5 -52.5, 22.5 -47.5, 15.0 -47.5, 15.0 -52.5))",5.416500,25.372000,46.794000,16.306000,0.483810,5.181200,427.6500,0.6527,0.1772
222,"POLYGON ((22.5 -52.5, 30.0 -52.5, 30.0 -47.5, 22.5 -47.5, 22.5 -52.5))",9.707700,21.964000,46.894000,15.380000,0.459510,4.983200,124.2900,0.6946,0.1886
223,"POLYGON ((30.0 -52.5, 37.5 -52.5, 37.5 -47.5, 30.0 -47.5, 30.0 -52.5))",6.836500,27.470000,43.941000,15.636000,0.348170,4.966500,162.0100,0.6507,0.1767
224,"POLYGON ((37.5 -52.5, 45.0 -52.5, 45.0 -47.5, 37.5 -47.5, 37.5 -52.5))",2.922000,27.574000,42.219000,18.580000,0.518480,5.355700,328.0200,0.4554,0.1233
225,"POLYGON ((45.0 -52.5, 52.5 -52.5, 52.5 -47.5, 45.0 -47.5, 45.0 -52.5))",3.990700,24.659000,44.797000,18.249000,0.400260,5.706100,325.0200,0.4598,0.1245
226,"POLYGON ((52.5 -52.5, 60.0 -52.5, 60.0 -47.5, 52.5 -47.5, 52.5 -52.5))",6.487900,27.432000,44.810000,15.909000,0.031752,5.020000,231.3300,0.2373,0.0638
227,"POLYGON ((60.0 -52.5, 67.5 -52.5, 67.5 -47.5, 60.0 -47.5, 60.0 -52.5))",5.849400,23.889000,44.127000,16.625000,0.886430,5.889800,220.2900,0.5524,0.1498
228,"POLYGON ((67.5 -52.5, 75.0 -52.5, 75.0 -47.5, 67.5 -47.5, 67.5 -52.5))",8.077700,21.991000,45.084000,14.935000,0.768170,7.195100,233.7500,0.4806,0.1302
229,"POLYGON ((75.0 -52.5, 82.5 -52.5, 82.5 -47.5, 75.0 -47.5, 75.0 -52.5))",6.392000,21.850000,44.509000,15.525000,0.932160,8.285800,245.0400,0.5320,0.1442
230,"POLYGON ((82.5 -52.5, 90.0 -52.5, 90.0 -47.5, 82.5 -47.5, 82.5 -52.5))",6.422800,24.126000,44.744000,14.276000,0.805620,8.641800,262.2400,0.3902,0.1055
231,"POLYGON ((90.0 -52.5, 97.5 -52.5, 97.5 -47.5, 90.0 -47.5, 90.0 -52.5))",7.665700,21.718000,44.555000,18.577000,0.597550,6.782400,210.5000,0.3582,0.0968
232,"POLYGON ((97.5 -52.5, 105.0 -52.5, 105.0 -47.5, 97.5 -47.5, 97.5 -52.5))",3.953000,27.137000,47.380000,14.438000,1.043200,6.070100,293.6000,0.3245,0.0876
233,"POLYGON ((105.0 -52.5, 112.5 -52.5, 112.5 -47.5, 105.0 -47.5, 105.0 -52.5))",6.712000,31.017000,42.450000,14.127000,0.100890,5.340400,442.8700,0.6072,0.1648
234,"POLYGON ((112.5 -52.5, 120.0 -52.5, 120.0 -47.5, 112.5 -47.5, 112.5 -52.5))",4.939500,29.060000,43.482000,16.652000,0.438380,5.166500,295.4000,0.6312,0.1713
235,"POLYGON ((120.0 -52.5, 127.5 -52.5, 127.5 -47.5, 120.0 -47.5, 120.0 -52.5))",4.426200,25.276000,47.689000,16.214000,0.580490,5.069000,347.0800,0.6434,0.1746
236,"POLYGON ((127.5 -52.5, 135.0 -52.5, 135.0 -47.5, 127.5 -47.5, 127.5 -52.5))",5.490100,26.174000,43.788000,18.310000,0.407820,5.263600,422.0900,0.9211,0.2505
237,"POLYGON ((135.0 -52.5, 142.5 -52.5, 142.5 -47.5, 135.0 -47.5, 135.0 -52.5))",5.660000,25.911000,46.312000,18.429000,0.148130,5.457900,474.8000,0.8926,0.2427
238,"POLYGON ((142.5 -52.5, 150.0 -52.5, 150.0 -47.5, 142.5 -47.5, 142.5 -52.5))",8.965800,23.958000,44.825000,16.602000,0.601080,5.882100,577.9500,1.4612,0.3979
239,"POLYGON ((150.0 -52.5, 157.5 -52.5, 157.5 -47.5, 150.0 -47.5, 150.0 -52.5))",8.372400,22.104000,45.520000,16.868000,0.600940,7.095300,884.9100,2.0310,0.5535
240,"POLYGON ((157.5 -52.5, 165.0 -52.5, 165.0 -47.5, 157.5 -47.5, 157.5 -52.5))",9.738400,24.166000,44.032000,14.462000,0.770890,8.028700,1110.3000,2.6595,0.7251
241,"POLYGON ((165.0 -52.5, 172.5 -52.5, 172.5 -47.5, 165.0 -47.5, 165.0 -52.5))",7.359100,20.282000,46.381000,16.575000,0.581240,8.765500,1188.9000,2.3645,0.6445
242,"POLYGON ((172.5 -52.5, 180.0 -52.5, 180.0 -47.5, 172.5 -47.5, 172.5 -52.5))",9.790000,22.905000,43.855000,15.135000,0.294310,8.218300,897.7700,1.9325,0.5266
243,"POLYGON ((-180.0 -47.5, -174.0 -47.5, -174.0 -42.5, -180.0 -42.5, -180.0 -47.5))",7.918700,13.782000,50.231000,16.091000,0.615390,10.779000,1140.8000,2.4195,0.6595
244,"POLYGON ((-174.0 -47.5, -168.0 -47.5, -168.0 -42.5, -174.0 -42.5, -174.0 -47.5))",9.476200,20.923000,47.015000,12.039000,0.538520,9.536300,799.3800,2.0341,0.5543
245,"POLYGON ((-168.0 -47.5, -162.0 -47.5, -162.0 -42.5, -168.0 -42.5, -168.0 -47.5))",9.438900,24.038000,44.027000,10.518000,1.166900,10.410000,630.9500,1.2298,0.3347
246,"POLYGON ((-162.0 -47.5, -156.0 -47.5, -156.0 -42.5, -162.0 -42.5, -162.0 -47.5))",7.021700,15.109000,48.658000,17.113000,0.969970,10.677000,557.8300,1.1609,0.3159
247,"POLYGON ((-156.0 -47.5, -150.0 -47.5, -150.0 -42.5, -156.0 -42.5, -156.0 -47.5))",7.678800,22.696000,43.771000,14.741000,1.058400,8.733100,561.5800,1.1050,0.3007
248,"POLYGON ((-150.0 -47.5, -144.0 -47.5, -144.0 -42.5, -150.0 -42.5, -150.0 -47.5))",6.985800,18.041000,49.690000,15.080000,0.931100,8.766400,505.5500,1.0398,0.2829
249,"POLYGON ((-144.0 -47.5, -138.0 -47.5, -138.0 -42.5, -144.0 -42.5, -144.0 -47.5))",6.469700,22.715000,46.460000,15.472000,0.213550,7.389300,618.5500,0.9488,0.2580
250,"POLYGON ((-138.0 -47.5, -132.0 -47.5, -132.0 -42.5, -138.0 -42.5, -138.0 -47.5))",4.488900,26.996000,46.396000,14.676000,0.305260,4.988000,514.9500,0.7164,0.1946
251,"POLYGON ((-132.0 -47.5, -126.0 -47.5, -126.0 -42.5, -132.0 -42.5, -132.0 -47.5))",3.622000,27.014000,44.938000,17.250000,0.220380,3.990300,283.1600,0.5328,0.1445
252,"POLYGON ((-126.0 -47.5, -120.0 -47.5, -120.0 -42.5, -126.0 -42.5, -126.0 -47.5))",3.679100,26.777000,45.324000,16.440000,0.515430,4.021100,137.5800,0.2647,0.0713
253,"POLYGON ((-120.0 -47.5, -114.0 -47.5, -114.0 -42.5, -120.0 -42.5, -120.0 -47.5))",5.382200,29.945000,42.101000,16.018000,0.307080,3.534900,150.8600,0.1638,0.0437
254,"POLYGON ((-114.0 -47.5, -108.0 -47.5, -108.0 -42.5, -114.0 -42.5, -114.0 -47.5))",2.331800,27.330000,45.148000,17.980000,0.047965,3.896500,253.6000,0.1321,0.0351
255,"POLYGON ((-108.0 -47.5, -102.0 -47.5, -102.0 -42.5, -108.0 -42.5, -108.0 -47.5))",6.214900,27.691000,44.080000,16.329000,0.190280,4.558900,84.1540,0.1126,0.0297
256,"POLYGON ((-102.0 -47.5, -96.0 -47.5, -96.0 -42.5, -102.0 -42.5, -102.0 -47.5))",5.988800,25.607000,46.529000,15.307000,0.184120,5.071700,159.1800,0.0153,0.0032
257,"POLYGON ((-96.0 -47.5, -90.0 -47.5, -90.0 -42.5, -96.0 -42.5, -96.0 -47.5))",4.737600,23.022000,46.651000,15.801000,0.823850,6.200900,148.6400,0.2346,0.0630
258,"POLYGON ((-90.0 -47.5, -84.0 -47.5, -84.0 -42.5, -90.0 -42.5, -90.0 -47.5))",5.426100,26.035000,44.085000,15.893000,0.577210,5.454500,0.0000,0.0327,0.0079
259,"POLYGON ((-84.0 -47.5, -78.0 -47.5, -78.0 -42.5, -84.0 -42.5, -84.0 -47.5))",5.429600,28.877000,46.466000,12.894000,0.416330,4.454200,161.9200,0.0595,0.0152
260,"POLYGON ((-78.0 -47.5, -72.0 -47.5, -72.0 -42.5, -78.0 -42.5, -78.0 -47.5))",4.505000,27.517000,45.647000,15.318000,0.856900,4.903400,0.0000,0.1343,0.0357
261,"POLYGON ((-72.0 -47.5, -66.0 -47.5, -66.0 -42.5, -72.0 -42.5, -72.0 -47.5))",4.005200,26.663000,45.303000,17.734000,0.620530,5.150800,208.1500,0.0943,0.0247
262,"POLYGON ((-66.0 -47.5, -60.0 -47.5, -60.0 -42.5, -66.0 -42.5, -66.0 -47.5))",5.449300,27.729000,44.027000,15.073000,0.569050,6.202500,112.1100,0.4108,0.1111
