id,WKT,mgo,al2o3,sio2,cao,tio2,feo,potassium,thorium,uranium
5706,"POLYGON ((79.5 -1.0, 81.0 -1.0, 81.0 1.0, 79.5 1.0, 79.5 -1.0))",8.970600,25.556000,44.082000,11.882000,1.023000,5.965800,579.2700,0.8754,0.2380
5707,"POLYGON ((81.0 -1.0, 82.5 -1.0, 82.5 1.0, 81.0 1.0, 81.0 -1.0))",8.904600,10.532000,51.429000,17.361000,0.728630,7.280700,336.2500,1.3938,0.3795
5708,"POLYGON ((82.5 -1.0, 84.0 -1.0, 84.0 1.0, 82.5 1.0, 82.5 -1.0))",7.002400,13.801000,45.853000,16.765000,0.000000,11.253000,720.5000,1.1660,0.3173
5709,"POLYGON ((84.0 -1.0, 85.5 -1.0, 85.5 1.0, 84.0 1.0, 84.0 -1.0))",6.615200,19.179000,47.644000,9.250400,1.711300,8.624300,809.1300,1.0473,0.2849
5710,"POLYGON ((85.5 -1.0, 87.0 -1.0, 87.0 1.0, 85.5 1.0, 85.5 -1.0))",2.202700,17.731000,42.912000,19.764000,0.000000,11.442000,609.8500,1.5211,0.4143
5711,"POLYGON ((87.0 -1.0, 88.5 -1.0, 88.5 1.0, 87.0 1.0, 87.0 -1.0))",10.217000,13.327000,48.814000,12.821000,2.067400,8.896000,690.9200,1.2800,0.3484
5712,"POLYGON ((88.5 -1.0, 90.0 -1.0, 90.0 1.0, 88.5 1.0, 88.5 -1.0))",16.367000,15.868000,31.590000,14.106000,1.554700,13.607000,295.7000,1.2430,0.3383
5713,"POLYGON ((90.0 -1.0, 91.5 -1.0, 91.5 1.0, 90.0 1.0, 90.0 -1.0))",8.559200,1.766600,47.537000,23.111000,1.762400,10.956000,394.1400,1.1188,0.3044
5714,"POLYGON ((91.5 -1.0, 93.0 -1.0, 93.0 1.0, 91.5 1.0, 91.5 -1.0))",1.427800,18.351000,48.765000,16.497000,0.982980,9.409500,746.5600,1.0389,0.2826
5715,"POLYGON ((93.0 -1.0, 94.5 -1.0, 94.5 1.0, 93.0 1.0, 93.0 -1.0))",6.803200,19.326000,47.898000,13.594000,0.000000,7.470000,719.1500,1.0958,0.2981
5716,"POLYGON ((94.5 -1.0, 96.0 -1.0, 96.0 1.0, 94.5 1.0, 94.5 -1.0))",18.083000,29.146000,35.217000,12.540000,0.000000,5.113500,346.3600,1.0581,0.2879
5717,"POLYGON ((96.0 -1.0, 97.5 -1.0, 97.5 1.0, 96.0 1.0, 96.0 -1.0))",6.618100,21.628000,41.573000,18.227000,0.083414,7.047500,308.8200,0.7728,0.2100
5718,"POLYGON ((97.5 -1.0, 99.0 -1.0, 99.0 1.0, 97.5 1.0, 97.5 -1.0))",0.000000,16.882000,46.590000,22.268000,0.000000,7.591200,437.4000,1.1837,0.3221
5719,"POLYGON ((99.0 -1.0, 100.5 -1.0, 100.5 1.0, 99.0 1.0, 99.0 -1.0))",11.153000,28.171000,36.920000,13.533000,0.090017,5.326600,0.0000,1.1381,0.3097
5720,"POLYGON ((100.5 -1.0, 102.0 -1.0, 102.0 1.0, 100.5 1.0, 100.5 -1.0))",3.663600,9.842800,46.090000,21.266000,1.470200,8.361900,389.2100,1.0023,0.2726
5721,"POLYGON ((102.0 -1.0, 103.5 -1.0, 103.5 1.0, 102.0 1.0, 102.0 -1.0))",3.737000,38.309000,34.085000,12.431000,1.287000,3.395900,368.3500,0.7702,0.2093
5722,"POLYGON ((103.5 -1.0, 105.0 -1.0, 105.0 1.0, 103.5 1.0, 103.5 -1.0))",8.318500,20.097000,49.121000,12.417000,0.635690,5.685700,0.0000,0.3878,0.1049
5723,"POLYGON ((105.0 -1.0, 106.5 -1.0, 106.5 1.0, 105.0 1.0, 105.0 -1.0))",12.727000,22.291000,36.754000,16.151000,0.836110,5.039300,162.5400,0.7100,0.1928
5724,"POLYGON ((106.5 -1.0, 108.0 -1.0, 108.0 1.0, 106.5 1.0, 106.5 -1.0))",5.432800,20.954000,46.090000,17.785000,0.111060,6.546300,180.2100,0.5994,0.1626
5725,"POLYGON ((108.0 -1.0, 109.5 -1.0, 109.5 1.0, 108.0 1.0, 108.0 -1.0))",9.154300,18.192000,45.703000,16.523000,0.603330,6.632700,119.9700,0.8722,0.2371
5726,"POLYGON ((109.5 -1.0, 111.0 -1.0, 111.0 1.0, 109.5 1.0, 109.5 -1.0))",3.402700,25.612000,41.294000,17.259000,0.989030,5.819000,615.2400,0.5910,0.1604
5727,"POLYGON ((111.0 -1.0, 112.5 -1.0, 112.5 1.0, 111.0 1.0, 111.0 -1.0))",9.560600,29.241000,33.455000,14.927000,0.914240,5.845400,540.2900,0.7499,0.2037
5728,"POLYGON ((112.5 -1.0, 114.0 -1.0, 114.0 1.0, 112.5 1.0, 112.5 -1.0))",4.485800,31.135000,40.158000,14.691000,0.362640,5.824500,415.6600,0.1784,0.0477
5729,"POLYGON ((114.0 -1.0, 115.5 -1.0, 115.5 1.0, 114.0 1.0, 114.0 -1.0))",5.872400,23.396000,44.646000,15.699000,0.545540,5.015800,584.3400,0.6442,0.1749
5730,"POLYGON ((115.5 -1.0, 117.0 -1.0, 117.0 1.0, 115.5 1.0, 115.5 -1.0))",2.932900,20.888000,44.097000,19.137000,0.869060,6.141800,292.2800,0.5132,0.1391
5731,"POLYGON ((117.0 -1.0, 118.5 -1.0, 118.5 1.0, 117.0 1.0, 117.0 -1.0))",9.303000,24.126000,37.797000,16.065000,0.683340,5.597400,173.8100,0.6360,0.1726
5732,"POLYGON ((118.5 -1.0, 120.0 -1.0, 120.0 1.0, 118.5 1.0, 118.5 -1.0))",6.687200,23.061000,43.667000,12.813000,0.611660,5.558000,177.0100,0.7401,0.2011
5733,"POLYGON ((120.0 -1.0, 121.5 -1.0, 121.5 1.0, 120.0 1.0, 120.0 -1.0))",13.197000,26.599000,39.827000,9.348800,0.255300,4.027900,203.0300,0.4839,0.1311
5734,"POLYGON ((121.5 -1.0, 123.0 -1.0, 123.0 1.0, 121.5 1.0, 121.5 -1.0))",4.960600,17.585000,42.943000,18.960000,0.846010,7.183000,790.3500,0.4345,0.1176
5735,"POLYGON ((123.0 -1.0, 124.5 -1.0, 124.5 1.0, 123.0 1.0, 123.0 -1.0))",3.937600,16.679000,39.738000,22.573000,1.298700,5.486000,467.0300,1.1246,0.3060
5736,"POLYGON ((124.5 -1.0, 126.0 -1.0, 126.0 1.0, 124.5 1.0, 124.5 -1.0))",0.207540,15.449000,49.978000,20.268000,0.530120,7.203600,429.5300,0.7180,0.1950
5737,"POLYGON ((126.0 -1.0, 127.5 -1.0, 127.5 1.0, 126.0 1.0, 126.0 -1.0))",8.683700,6.104300,56.115000,18.190000,1.424000,3.440800,42.5550,0.8894,0.2418
5738,"POLYGON ((127.5 -1.0, 129.0 -1.0, 129.0 1.0, 127.5 1.0, 127.5 -1.0))",0.000000,28.243000,43.597000,11.799000,0.000000,6.406400,1001.3000,0.8230,0.2237
5739,"POLYGON ((129.0 -1.0, 130.5 -1.0, 130.5 1.0, 129.0 1.0, 129.0 -1.0))",5.727300,20.768000,52.471000,15.525000,0.678790,2.883900,0.0000,0.5429,0.1472
5740,"POLYGON ((130.5 -1.0, 132.0 -1.0, 132.0 1.0, 130.5 1.0, 130.5 -1.0))",6.268100,10.231000,49.996000,21.839000,0.550690,5.506600,759.3200,0.4859,0.1316
5741,"POLYGON ((132.0 -1.0, 133.5 -1.0, 133.5 1.0, 132.0 1.0, 132.0 -1.0))",12.558000,27.781000,36.381000,8.528600,1.238300,5.185200,20.4290,0.9941,0.2704
5742,"POLYGON ((133.5 -1.0, 135.0 -1.0, 135.0 1.0, 133.5 1.0, 133.5 -1.0))",5.696100,20.763000,38.133000,18.979000,0.680760,6.375600,291.1700,0.4279,0.1158
5743,"POLYGON ((135.0 -1.0, 136.5 -1.0, 136.5 1.0, 135.0 1.0, 135.0 -1.0))",8.571900,19.480000,39.362000,23.205000,0.000000,4.549900,329.4800,0.2695,0.0726
5744,"POLYGON ((136.5 -1.0, 138.0 -1.0, 138.0 1.0, 136.5 1.0, 136.5 -1.0))",10.235000,20.284000,44.790000,16.396000,0.039506,3.273500,498.8500,0.6120,0.1661
5745,"POLYGON ((138.0 -1.0, 139.5 -1.0, 139.5 1.0, 138.0 1.0, 138.0 -1.0))",9.860800,39.189000,34.654000,8.444600,0.792120,3.007300,0.0000,0.7661,0.2082
5746,"POLYGON ((139.5 -1.0, 141.0 -1.0, 141.0 1.0, 139.5 1.0, 139.5 -1.0))",6.539400,41.278000,38.400000,11.931000,0.087762,1.161600,367.1000,0.3927,0.1062
5747,"POLYGON ((141.0 -1.0, 142.5 -1.0, 142.5 1.0, 141.0 1.0, 141.0 -1.0))",7.010700,37.311000,41.596000,14.009000,0.000000,0.780420,155.4700,0.0781,0.0203
5748,"POLYGON ((142.5 -1.0, 144.0 -1.0, 144.0 1.0, 142.5 1.0, 142.5 -1.0))",8.766300,16.172000,44.343000,21.658000,0.090918,5.169100,198.4000,1.1332,0.3084
5749,"POLYGON ((144.0 -1.0, 145.5 -1.0, 145.5 1.0, 144.0 1.0, 144.0 -1.0))",0.000000,23.260000,44.439000,22.853000,0.000000,3.268500,381.4000,0.6193,0.1681
5750,"POLYGON ((145.5 -1.0, 147.0 -1.0, 147.0 1.0, 145.5 1.0, 145.5 -1.0))",0.000000,24.126000,43.744000,17.154000,1.181100,3.133100,346.7500,0.9466,0.2574
5751,"POLYGON ((147.0 -1.0, 148.5 -1.0, 148.5 1.0, 147.0 1.0, 147.0 -1.0))",5.334200,17.505000,47.925000,15.933000,0.373290,5.173400,184.1500,0.9525,0.2590
5752,"POLYGON ((148.5 -1.0, 150.0 -1.0, 150.0 1.0, 148.5 1.0, 148.5 -1.0))",0.628470,32.906000,41.079000,18.556000,0.104920,4.031700,730.6400,0.4868,0.1319
5753,"POLYGON ((150.0 -1.0, 151.5 -1.0, 151.5 1.0, 150.0 1.0, 150.0 -1.0))",3.943400,20.192000,47.584000,20.050000,0.432360,4.791500,513.3900,0.8200,0.2229
5754,"POLYGON ((151.5 -1.0, 153.0 -1.0, 153.0 1.0, 151.5 1.0, 151.5 -1.0))",1.976400,22.684000,44.245000,23.844000,0.312810,3.584800,1128.7000,0.6483,0.1760
5755,"POLYGON ((153.0 -1.0, 154.5 -1.0, 154.5 1.0, 153.0 1.0, 153.0 -1.0))",0.000000,22.921000,47.084000,17.758000,0.000000,5.089100,371.3200,0.9378,0.2550
5756,"POLYGON ((154.5 -1.0, 156.0 -1.0, 156.0 1.0, 154.5 1.0, 154.5 -1.0))",4.315800,18.263000,45.865000,24.110000,0.351720,3.833700,274.7100,0.5184,0.1405
5757,"POLYGON ((156.0 -1.0, 157.5 -1.0, 157.5 1.0, 156.0 1.0, 156.0 -1.0))",8.587100,35.714000,34.237000,15.109000,0.000000,4.013800,544.9900,0.6776,0.1840
5758,"POLYGON ((157.5 -1.0, 159.0 -1.0, 159.0 1.0, 157.5 1.0, 157.5 -1.0))",11.390000,19.969000,53.050000,10.244000,0.000000,3.906400,93.5110,0.7562,0.2054
5759,"POLYGON ((159.0 -1.0, 160.5 -1.0, 160.5 1.0, 159.0 1.0, 159.0 -1.0))",4.340300,27.471000,39.073000,22.770000,0.083954,3.754800,187.4500,1.6596,0.4521
5760,"POLYGON ((160.5 -1.0, 162.0 -1.0, 162.0 1.0, 160.5 1.0, 160.5 -1.0))",3.653800,43.634000,41.824000,12.836000,0.585310,0.232990,591.2400,0.3603,0.0974
5761,"POLYGON ((162.0 -1.0, 163.5 -1.0, 163.5 1.0, 162.0 1.0, 162.0 -1.0))",7.926300,6.672600,54.588000,21.823000,0.057216,6.365200,605.9500,1.0112,0.2751
5762,"POLYGON ((163.5 -1.0, 165.0 -1.0, 165.0 1.0, 163.5 1.0, 163.5 -1.0))",2.108600,19.210000,58.705000,16.701000,0.175870,3.464500,877.9900,0.8135,0.2211
5763,"POLYGON ((165.0 -1.0, 166.5 -1.0, 166.5 1.0, 165.0 1.0, 165.0 -1.0))",10.259000,28.767000,44.599000,12.203000,0.000000,3.257000,459.7500,1.2665,0.3448
5764,"POLYGON ((166.5 -1.0, 168.0 -1.0, 168.0 1.0, 166.5 1.0, 166.5 -1.0))",1.539600,32.376000,43.979000,15.686000,0.273000,3.247100,355.5000,1.6808,0.4579
5765,"POLYGON ((168.0 -1.0, 169.5 -1.0, 169.5 1.0, 168.0 1.0, 168.0 -1.0))",9.096700,36.449000,39.685000,12.428000,0.333810,0.000000,317.6600,1.2249,0.3334
5766,"POLYGON ((169.5 -1.0, 171.0 -1.0, 171.0 1.0, 169.5 1.0, 169.5 -1.0))",3.326200,38.013000,36.005000,16.251000,0.000000,2.349600,977.6400,0.8443,0.2295
5767,"POLYGON ((171.0 -1.0, 172.5 -1.0, 172.5 1.0, 171.0 1.0, 171.0 -1.0))",10.038000,3.451400,52.526000,20.577000,0.000000,7.046000,721.8500,1.3613,0.3706
5768,"POLYGON ((172.5 -1.0, 174.0 -1.0, 174.0 1.0, 172.5 1.0, 172.5 -1.0))",3.083700,34.384000,38.821000,18.936000,0.000000,3.819500,409.3800,0.7124,0.1935
5769,"POLYGON ((174.0 -1.0, 175.5 -1.0, 175.5 1.0, 174.0 1.0, 174.0 -1.0))",0.000000,23.542000,48.816000,20.307000,0.000000,3.621400,471.2300,0.6700,0.1819
5770,"POLYGON ((175.5 -1.0, 177.0 -1.0, 177.0 1.0, 175.5 1.0, 175.5 -1.0))",7.666100,21.968000,39.154000,18.494000,0.000000,5.098700,0.0000,0.8946,0.2432
5771,"POLYGON ((177.0 -1.0, 178.5 -1.0, 178.5 1.0, 177.0 1.0, 177.0 -1.0))",0.364990,24.182000,41.468000,19.398000,1.724400,4.139100,319.0900,0.3344,0.0903
5772,"POLYGON ((178.5 -1.0, 180.0 -1.0, 180.0 1.0, 178.5 1.0, 178.5 -1.0))",0.000000,28.583000,36.635000,23.042000,0.731730,2.596400,348.8000,0.8629,0.2346
5773,"POLYGON ((-180.0 1.0, -178.0 1.0, -178.0 3.0, -180.0 3.0, -180.0 1.0))",1.481100,27.071000,44.499000,13.088000,0.134510,4.418200,632.7600,0.5493,0.1489
5774,"POLYGON ((-178.0 1.0, -176.0 1.0, -176.0 3.0, -178.0 3.0, -178.0 1.0))",0.366340,30.064000,41.569000,16.813000,0.314590,4.982600,428.1100,0.8095,0.2200
5775,"POLYGON ((-176.0 1.0, -174.0 1.0, -174.0 3.0, -176.0 3.0, -176.0 1.0))",6.715400,18.380000,45.170000,18.458000,0.205510,4.555800,75.7790,0.8848,0.2406
5776,"POLYGON ((-174.0 1.0, -172.0 1.0, -172.0 3.0, -174.0 3.0, -174.0 1.0))",3.789800,17.551000,45.656000,20.435000,0.347230,4.446000,8.4638,1.0283,0.2797
5777,"POLYGON ((-172.0 1.0, -170.0 1.0, -170.0 3.0, -172.0 3.0, -172.0 1.0))",1.063400,29.932000,37.092000,20.130000,0.000000,3.994500,354.2900,0.4046,0.1095
5778,"POLYGON ((-170.0 1.0, -168.0 1.0, -168.0 3.0, -170.0 3.0, -170.0 1.0))",4.079600,24.616000,43.930000,16.570000,0.585830,4.328700,167.3700,0.5340,0.1448
5779,"POLYGON ((-168.0 1.0, -166.0 1.0, -166.0 3.0, -168.0 3.0, -168.0 1.0))",10.831000,26.698000,43.707000,10.828000,0.000000,2.698600,0.0000,0.5937,0.1611
5780,"POLYGON ((-166.0 1.0, -164.0 1.0, -164.0 3.0, -166.0 3.0, -166.0 1.0))",9.020500,28.994000,37.416000,16.306000,0.089757,3.135200,278.4400,0.1873,0.0501
5781,"POLYGON ((-164.0 1.0, -162.0 1.0, -162.0 3.0, -164.0 3.0, -164.0 1.0))",4.538900,31.818000,47.663000,11.359000,0.048979,2.201700,0.0000,0.3756,0.1015
5782,"POLYGON ((-162.0 1.0, -160.0 1.0, -160.0 3.0, -162.0 3.0, -162.0 1.0))",3.435900,24.007000,48.630000,18.676000,0.000000,3.227900,449.1900,0.4693,0.1271
5783,"POLYGON ((-160.0 1.0, -158.0 1.0, -158.0 3.0, -160.0 3.0, -160.0 1.0))",12.286000,31.165000,39.094000,11.340000,0.000000,3.974100,38.1750,0.5613,0.1522
5784,"POLYGON ((-158.0 1.0, -156.0 1.0, -156.0 3.0, -158.0 3.0, -158.0 1.0))",4.688700,20.891000,48.749000,15.979000,0.398690,3.551200,159.6900,0.3341,0.0902
5785,"POLYGON ((-156.0 1.0, -154.0 1.0, -154.0 3.0, -156.0 3.0, -156.0 1.0))",0.798390,37.718000,39.175000,10.841000,0.750560,2.806200,241.1500,0.4202,0.1137
5786,"POLYGON ((-154.0 1.0, -152.0 1.0, -152.0 3.0, -154.0 3.0, -154.0 1.0))",5.145900,21.832000,49.586000,16.934000,0.154040,4.280400,243.2400,0.5830,0.1582
5787,"POLYGON ((-152.0 1.0, -150.0 1.0, -150.0 3.0, -152.0 3.0, -152.0 1.0))",0.000000,22.300000,39.341000,23.551000,0.000000,6.104700,448.4600,0.3201,0.0864
5788,"POLYGON ((-150.0 1.0, -148.0 1.0, -148.0 3.0, -150.0 3.0, -150.0 1.0))",0.579240,26.908000,42.938000,16.081000,0.997970,4.329500,165.9500,0.4921,0.1334
5789,"POLYGON ((-148.0 1.0, -146.0 1.0, -146.0 3.0, -148.0 3.0, -148.0 1.0))",8.155300,26.214000,45.385000,12.963000,0.053075,2.924400,27.7600,0.5274,0.1430
5790,"POLYGON ((-146.0 1.0, -144.0 1.0, -144.0 3.0, -146.0 3.0, -146.0 1.0))",4.992600,26.061000,44.487000,12.383000,0.390830,5.895900,264.0800,0.4283,0.1159
5791,"POLYGON ((-144.0 1.0, -142.0 1.0, -142.0 3.0, -144.0 3.0, -144.0 1.0))",2.998000,27.618000,46.329000,16.675000,0.088635,2.918500,139.7500,0.5466,0.1482
5792,"POLYGON ((-142.0 1.0, -140.0 1.0, -140.0 3.0, -142.0 3.0, -142.0 1.0))",3.077700,25.765000,45.691000,15.427000,0.734260,3.439600,373.5100,0.2957,0.0797
5793,"POLYGON ((-140.0 1.0, -138.0 1.0, -138.0 3.0, -140.0 3.0, -140.0 1.0))",3.510000,29.901000,41.201000,15.614000,0.706190,3.764000,403.0100,0.8911,0.2423
5794,"POLYGON ((-138.0 1.0, -136.0 1.0, -136.0 3.0, -138.0 3.0, -138.0 1.0))",2.331900,27.190000,48.238000,12.861000,0.000000,3.732800,582.9900,0.4197,0.1136
5795,"POLYGON ((-136.0 1.0, -134.0 1.0, -134.0 3.0, -136.0 3.0, -136.0 1.0))",6.401700,31.716000,39.971000,13.003000,0.000000,4.279400,168.3000,0.8243,0.2240
5796,"POLYGON ((-134.0 1.0, -132.0 1.0, -132.0 3.0, -134.0 3.0, -134.0 1.0))",8.049100,14.372000,53.566000,16.938000,0.000000,3.048200,324.1300,0.0932,0.0244
5797,"POLYGON ((-132.0 1.0, -130.0 1.0, -130.0 3.0, -132.0 3.0, -132.0 1.0))",4.638800,31.621000,47.141000,9.625500,0.000000,2.458900,22.2970,0.8198,0.2228
5798,"POLYGON ((-130.0 1.0, -128.0 1.0, -128.0 3.0, -130.0 3.0, -130.0 1.0))",0.570500,29.833000,48.208000,12.599000,0.005312,2.691400,808.1500,0.5054,0.1370
5799,"POLYGON ((-128.0 1.0, -126.0 1.0, -126.0 3.0, -128.0 3.0, -128.0 1.0))",4.455100,29.462000,42.716000,15.524000,0.000000,2.007700,484.2300,0.6556,0.1780
5800,"POLYGON ((-126.0 1.0, -124.0 1.0, -124.0 3.0, -126.0 3.0, -126.0 1.0))",2.506100,21.596000,43.768000,17.199000,0.612000,3.851700,185.4000,0.8010,0.2177
5801,"POLYGON ((-124.0 1.0, -122.0 1.0, -122.0 3.0, -124.0 3.0, -124.0 1.0))",0.000000,29.465000,43.501000,14.901000,0.753320,3.420700,385.4400,0.4093,0.1107
5802,"POLYGON ((-122.0 1.0, -120.0 1.0, -120.0 3.0, -122.0 3.0, -122.0 1.0))",0.000000,27.520000,38.040000,18.997000,0.724180,5.014500,509.0200,0.5436,0.1474
5803,"POLYGON ((-120.0 1.0, -118.0 1.0, -118.0 3.0, -120.0 3.0, -120.0 1.0))",2.235000,28.035000,44.336000,15.904000,0.168580,4.185900,372.3300,0.5291,0.1434
5804,"POLYGON ((-118.0 1.0, -116.0 1.0, -116.0 3.0, -118.0 3.0, -118.0 1.0))",3.593800,33.370000,34.025000,15.841000,0.000000,4.748700,254.7900,0.4951,0.1341
5805,"POLYGON ((-116.0 1.0, -114.0 1.0, -114.0 3.0, -116.0 3.0, -116.0 1.0))",3.097200,35.166000,42.117000,9.780100,0.736160,2.417200,188.8200,0.2574,0.0693
5806,"POLYGON ((-114.0 1.0, -112.0 1.0, -112.0 3.0, -114.0 3.0, -114.0 1.0))",8.258300,18.629000,50.445000,15.842000,0.508410,3.101000,389.7600,0.5053,0.1370
5807,"POLYGON ((-112.0 1.0, -110.0 1.0, -110.0 3.0, -112.0 3.0, -112.0 1.0))",2.567300,39.295000,36.551000,10.601000,0.406020,3.115600,404.6300,0.6858,0.1862
5808,"POLYGON ((-110.0 1.0, -108.0 1.0, -108.0 3.0, -110.0 3.0, -110.0 1.0))",2.774900,24.773000,44.584000,16.897000,0.001957,3.273000,199.2000,0.4211,0.1140
5809,"POLYGON ((-108.0 1.0, -106.0 1.0, -106.0 3.0, -108.0 3.0, -108.0 1.0))",5.973900,28.984000,42.702000,11.893000,0.548660,2.841000,270.3800,0.9361,0.2546
5810,"POLYGON ((-106.0 1.0, -104.0 1.0, -104.0 3.0, -106.0 3.0, -106.0 1.0))",3.755100,23.272000,42.975000,18.334000,0.521790,3.341000,281.9700,1.1254,0.3062
5811,"POLYGON ((-104.0 1.0, -102.0 1.0, -102.0 3.0, -104.0 3.0, -104.0 1.0))",2.518600,33.572000,42.921000,12.813000,0.201130,3.011700,856.7400,0.4867,0.1319
5812,"POLYGON ((-102.0 1.0, -100.0 1.0, -100.0 3.0, -102.0 3.0, -102.0 1.0))",8.127400,39.424000,35.756000,8.713100,0.000000,2.742300,196.7400,0.8627,0.2345
5813,"POLYGON ((-100.0 1.0, -98.0 1.0, -98.0 3.0, -100.0 3.0, -100.0 1.0))",2.857200,30.012000,39.679000,15.237000,0.272420,3.611800,620.9400,0.6449,0.1751
5814,"POLYGON ((-98.0 1.0, -96.0 1.0, -96.0 3.0, -98.0 3.0, -98.0 1.0))",3.298500,26.137000,48.093000,10.852000,0.133800,4.512800,273.4900,0.9160,0.2491
5815,"POLYGON ((-96.0 1.0, -94.0 1.0, -94.0 3.0, -96.0 3.0, -96.0 1.0))",3.500000,13.203000,49.042000,21.170000,0.649270,6.063800,95.5300,1.2042,0.3277
5816,"POLYGON ((-94.0 1.0, -92.0 1.0, -92.0 3.0, -94.0 3.0, -94.0 1.0))",3.092700,29.787000,41.681000,16.414000,0.801890,3.966100,331.5200,0.7211,0.1959
5817,"POLYGON ((-92.0 1.0, -90.0 1.0, -90.0 3.0, -92.0 3.0, -92.0 1.0))",4.740300,28.701000,46.947000,12.544000,0.193320,3.548300,530.7400,0.5314,0.1441
5818,"POLYGON ((-90.0 1.0, -88.0 1.0, -88.0 3.0, -90.0 3.0, -90.0 1.0))",2.213500,26.453000,45.919000,13.893000,0.592960,4.425400,139.9900,0.7076,0.1922
5819,"POLYGON ((-88.0 1.0, -86.0 1.0, -86.0 3.0, -88.0 3.0, -88.0 1.0))",1.447100,22.020000,45.398000,20.012000,0.780940,4.898800,679.3200,1.0372,0.2822
5820,"POLYGON ((-86.0 1.0, -84.0 1.0, -84.0 3.0, -86.0 3.0, -86.0 1.0))",14.165000,16.920000,46.830000,14.431000,0.000000,5.483100,399.2000,0.8556,0.2326
5821,"POLYGON ((-84.0 1.0, -82.0 1.0, -82.0 3.0, -84.0 3.0, -84.0 1.0))",1.553100,24.247000,46.173000,18.904000,0.285740,5.623500,981.8800,1.1012,0.2996
5822,"POLYGON ((-82.0 1.0, -80.0 1.0, -80.0 3.0, -82.0 3.0, -82.0 1.0))",5.328800,25.961000,41.817000,15.394000,0.867390,5.976300,679.1800,1.1106,0.3022
5823,"POLYGON ((-80.0 1.0, -78.0 1.0, -78.0 3.0, -80.0 3.0, -80.0 1.0))",7.556400,37.151000,42.491000,7.016100,0.000000,5.880700,627.8700,1.6605,0.4523
5824,"POLYGON ((-78.0 1.0, -76.0 1.0, -76.0 3.0, -78.0 3.0, -78.0 1.0))",2.450200,21.240000,44.585000,20.184000,0.741490,6.205300,784.4200,2.0047,0.5463
5825,"POLYGON ((-76.0 1.0, -74.0 1.0, -74.0 3.0, -76.0 3.0, -76.0 1.0))",4.143800,24.716000,51.638000,13.773000,0.000000,4.224600,947.2300,1.4128,0.3847
5826,"POLYGON ((-74.0 1.0, -72.0 1.0, -72.0 3.0, -74.0 3.0, -74.0 1.0))",7.906600,29.784000,40.880000,15.742000,0.529570,3.796000,888.8600,2.1111,0.5753
5827,"POLYGON ((-72.0 1.0, -70.0 1.0, -70.0 3.0, -72.0 3.0, -72.0 1.0))",9.245400,22.151000,42.804000,17.514000,0.000000,7.151400,766.9600,2.5465,0.6942
5828,"POLYGON ((-70.0 1.0, -68.0 1.0, -68.0 3.0, -70.0 3.0, -70.0 1.0))",5.935200,8.032900,45.430000,26.414000,0.747910,9.351800,1069.6000,2.3449,0.6392
5829,"POLYGON ((-68.0 1.0, -66.0 1.0, -66.0 3.0, -68.0 3.0, -68.0 1.0))",10.616000,35.262000,36.071000,11.079000,0.632120,5.698800,802.4200,2.9903,0.8154
5830,"POLYGON ((-66.0 1.0, -64.0 1.0, -64.0 3.0, -66.0 3.0, -66.0 1.0))",9.402600,25.150000,32.140000,13.449000,1.620000,12.137000,1396.1000,3.1418,0.8567
5831,"POLYGON ((-64.0 1.0, -62.0 1.0, -62.0 3.0, -64.0 3.0, -64.0 1.0))",2.704400,14.555000,44.678000,13.247000,3.381900,16.503000,1688.9000,2.7684,0.7548
5832,"POLYGON ((-62.0 1.0, -60.0 1.0, -60.0 3.0, -62.0 3.0, -62.0 1.0))",12.673000,20.402000,33.251000,9.147100,3.686400,15.986000,1053.9000,3.2564,0.8880
5833,"POLYGON ((-60.0 1.0, -58.0 1.0, -58.0 3.0, -60.0 3.0, -60.0 1.0))",13.787000,0.000000,40.918000,7.032100,4.324500,24.361000,972.7100,3.0688,0.8368
5834,"POLYGON ((-58.0 1.0, -56.0 1.0, -56.0 3.0, -58.0 3.0, -58.0 1.0))",16.990000,3.065800,42.796000,8.593600,1.974000,20.584000,938.4400,3.0761,0.8388
5835,"POLYGON ((-56.0 1.0, -54.0 1.0, -54.0 3.0, -56.0 3.0, -56.0 1.0))",8.889700,2.762900,41.211000,13.472000,5.334800,22.577000,1222.2000,3.2329,0.8816
5836,"POLYGON ((-54.0 1.0, -52.0 1.0, -52.0 3.0, -54.0 3.0, -54.0 1.0))",3.586400,0.000000,47.233000,9.596600,5.820000,22.418000,1613.5000,3.7409,1.0203
5837,"POLYGON ((-52.0 1.0, -50.0 1.0, -50.0 3.0, -52.0 3.0, -52.0 1.0))",11.610000,5.692200,41.212000,9.625300,4.984300,21.734000,1210.6000,3.9374,1.0739
5838,"POLYGON ((-50.0 1.0, -48.0 1.0, -48.0 3.0, -50.0 3.0, -50.0 1.0))",5.692900,0.397420,42.565000,18.826000,4.582000,20.068000,1598.6000,4.4664,1.2183
5839,"POLYGON ((-48.0 1.0, -46.0 1.0, -46.0 3.0, -48.0 3.0, -48.0 1.0))",7.021100,9.722200,32.251000,17.964000,6.164600,18.305000,1908.5000,4.9674,1.3551
5840,"POLYGON ((-46.0 1.0, -44.0 1.0, -44.0 3.0, -46.0 3.0, -46.0 1.0))",7.555300,8.358900,39.313000,5.531700,3.661600,29.028000,1793.8000,5.1952,1.4173
