# 
# This is data from Figure 6, Lawrence et al., 2022, submitted.
#        MAPLON        MAPLAT          HMAP
     -86.75000      50.25000      43.23389
     -86.25000      50.25000      43.30695
     -85.75000      50.25000      43.54126
     -85.25000      50.25000      43.77637
     -84.75000      50.25000      44.30225
     -84.25000      50.25000      44.56824
     -83.75000      50.25000      45.44965
     -83.25000      50.25000      45.79596
     -82.75000      50.25000      46.12933
     -82.25000      50.25000      47.42358
     -81.75000      50.25000      47.79083
     -81.25000      50.25000      49.40497
     -80.75000      50.25000      49.97974
     -80.25000      50.25000      52.03320
     -79.75000      50.25000      52.82843
     -79.25000      50.25000      53.55499
     -78.75000      50.25000      55.46478
     -78.25000      50.25000      55.82007
     -77.75000      50.25000      57.31525
     -77.25000      50.25000      57.50739
     -76.75000      50.25000      57.68311
     -76.25000      50.25000      58.70612
     -75.75000      50.25000      58.42810
     -75.25000      50.25000      58.55853
     -74.75000      50.25000      57.42920
     -74.25000      50.25000      56.35297
     -73.75000      50.25000      54.29736
     -73.25000      50.25000      52.20294
     -72.75000      50.25000      50.79291
     -72.25000      50.25000      49.95660
     -71.75000      50.25000      49.78772
     -71.25000      50.25000      49.99579
     -70.75000      50.25000      50.13416
     -70.25000      50.25000      50.62592
     -69.75000      50.25000      51.29803
     -69.25000      50.25000      51.58319
     -68.75000      50.25000      52.19562
     -68.25000      50.25000      51.91272
     -67.75000      50.25000      51.84100
     -67.25000      50.25000      51.40442
     -66.75000      50.25000      49.98334
     -66.25000      50.25000      49.12457
     -65.75000      50.25000      47.73572
     -65.25000      50.25000      47.36847
     -64.75000      50.25000      46.61914
     -64.25000      50.25000      46.47797
     -63.75000      50.25000      46.01831
     -63.25000      50.25000      44.77423
     -62.75000      50.25000      43.82599
     -62.25000      50.25000      42.90155
     -61.75000      50.25000      42.70831
     -61.25000      50.25000      43.01648
     -60.75000      50.25000      43.63660
     -60.25000      50.25000      44.30975
     -59.75000      50.25000      45.09149
     -59.25000      50.25000      45.45148
     -58.75000      50.25000      45.88660
     -58.25000      50.25000      45.76233
     -57.75000      50.25000      45.88739
     -57.25000      50.25000      45.57495
     -56.75000      50.25000      45.23566
     -56.25000      50.25000      45.18188
     -55.75000      50.25000      44.68396
     -55.25000      50.25000      44.35315
     -54.75000      50.25000      43.79791
     -54.25000      50.25000      43.29517
     -53.75000      50.25000      42.74316
     -53.25000      50.25000      42.00153
     -52.75000      50.25000      40.83752
     -52.25000      50.25000      39.65558
     -51.75000      50.25000      38.23047
     -51.25000      50.25000      37.42480
     -50.75000      50.25000      37.10278
     -50.25000      50.25000      36.87292
     -49.75000      50.25000      37.21277
     -49.25000      50.25000      37.35742
     -48.75000      50.25000      37.63324
     -48.25000      50.25000      37.69446
     -47.75000      50.25000      37.71149
     -47.25000      50.25000      37.69702
     -46.75000      50.25000      38.02606
     -46.25000      50.25000      38.30365
     -45.75000      50.25000      39.23694
     -45.25000      50.25000      39.87512
     -44.75000      50.25000      40.62280
     -44.25000      50.25000      42.17242
     -43.75000      50.25000      43.10254
     -43.25000      50.25000      44.83386
     -42.75000      50.25000      45.75110
     -42.25000      50.25000      47.44379
     -41.75000      50.25000      48.39526
     -41.25000      50.25000      49.45044
     -40.75000      50.25000      51.26422
     -40.25000      50.25000      52.35046
     -39.75000      50.25000      53.87262
     -39.25000      50.25000      54.57867
     -38.75000      50.25000      55.54004
     -38.25000      50.25000      55.87946
     -37.75000      50.25000      56.25677
     -37.25000      50.25000      57.20978
     -36.75000      50.25000      57.77814
     -36.25000      50.25000      58.77728
     -35.75000      50.25000      59.08942
     -35.25000      50.25000      59.84631
     -34.75000      50.25000      59.92694
     -34.25000      50.25000      60.02063
     -33.75000      50.25000      61.01868
     -33.25000      50.25000      61.45862
     -32.75000      50.25000      63.12335
     -32.25000      50.25000      64.23218
     -31.75000      50.25000      65.57220
     -31.25000      50.25000      67.92883
     -30.75000      50.25000      69.24274
     -30.25000      50.25000      71.18188
     -29.75000      50.25000      71.92737
     -29.25000      50.25000      72.99567
     -28.75000      50.25000      73.08008
     -28.25000      50.25000      72.97760
     -27.75000      50.25000      73.01367
     -27.25000      50.25000      72.65845
     -26.75000      50.25000      72.17706
     -26.25000      50.25000      71.65637
     -25.75000      50.25000      70.60315
     -25.25000      50.25000      69.76715
     -24.75000      50.25000      68.83789
     -24.25000      50.25000      67.11597
     -23.75000      50.25000      66.32867
     -23.25000      50.25000      64.84064
     -22.75000      50.25000      64.65576
     -22.25000      50.25000      64.66913
     -21.75000      50.25000      63.39862
     -21.25000      50.25000      62.93268
     -20.75000      50.25000      60.74927
     -20.25000      50.25000      59.47021
     -19.75000      50.25000      56.87793
     -19.25000      50.25000      55.67932
     -18.75000      50.25000      54.65857
     -18.25000      50.25000      52.58429
     -17.75000      50.25000      51.64752
     -17.25000      50.25000      49.62396
     -16.75000      50.25000      48.54608
     -16.25000      50.25000      46.68011
     -15.75000      50.25000      45.85980
     -15.25000      50.25000      45.42645
     -14.75000      50.25000      45.03448
     -14.25000      50.25000      45.51843
     -13.75000      50.25000      46.10474
     -13.25000      50.25000      46.97205
     -12.75000      50.25000      48.06708
     -12.25000      50.25000      48.98499
     -11.75000      50.25000      49.77972
     -11.25000      50.25000      51.07019
     -10.75000      50.25000      51.77716
     -10.25000      50.25000      53.49579
     -9.750000      50.25000      54.68634
     -9.250000      50.25000      56.15674
     -8.750000      50.25000      58.77185
     -8.250000      50.25000      60.28552
     -7.750000      50.25000      62.36700
     -7.250000      50.25000      62.91656
     -6.750000      50.25000      63.62811
     -6.250000      50.25000      63.15625
     -5.750000      50.25000      62.62610
     -5.250000      50.25000      62.59308
     -4.750000      50.25000      62.40643
     -4.250000      50.25000      62.49860
     -3.750000      50.25000      62.72961
     -3.250000      50.25000      62.94580
     -2.750000      50.25000      63.53888
     -2.250000      50.25000      64.22711
     -1.750000      50.25000      64.35107
     -1.250000      50.25000      64.69611
    -0.7500000      50.25000      64.10974
    -0.2500000      50.25000      63.83246
     0.2500000      50.25000      63.35968
     0.7500000      50.25000      62.00262
      1.250000      50.25000      61.26508
      1.750000      50.25000      59.52747
      2.250000      50.25000      58.39819
      2.750000      50.25000      56.12854
      3.250000      50.25000      54.60022
      3.750000      50.25000      53.04572
      4.250000      50.25000      50.66675
      4.750000      50.25000      49.45074
      5.250000      50.25000      47.54224
      5.750000      50.25000      46.67670
      6.250000      50.25000      45.07355
      6.750000      50.25000      44.36285
      7.250000      50.25000      43.71063
      7.750000      50.25000      42.49805
      8.250000      50.25000      41.92694
      8.750000      50.25000      40.96777
      9.250000      50.25000      40.51904
      9.750000      50.25000      39.96814
      10.25000      50.25000      39.83136
      10.75000      50.25000      39.87726
      11.25000      50.25000      40.06403
      11.75000      50.25000      40.44690
      12.25000      50.25000      40.83282
      12.75000      50.25000      41.12213
      13.25000      50.25000      41.26160
      13.75000      50.25000      41.22461
      14.25000      50.25000      41.17737
      14.75000      50.25000      41.17871
      15.25000      50.25000      41.40717
      15.75000      50.25000      41.74316
